product_id,product_key,sku,product_name,category,subcategory,brand,unit_of_measure,unit_cost_usd,unit_price_usd,gross_margin_pct,reorder_level,stock_quantity,product_status,launch_date,weight_kg,is_taxable,created_at,updated_at
577,PROD-00577,SKU-FDE9264C,NovaSys Keyboards Capital 448,Electronics,Keyboards,ApexWorks,Hour,1549.9,2309.35,49.0,31,97,Active,2019-01-02,17.15,0,2019-08-22T10:15:21.184021,2024-02-22T13:27:17.686676
578,PROD-00578,SKU-A8849B05,ApexWorks Support Season 920,Consulting,Support,NovaSys,GB,716.19,1210.36,69.0,27,320,Discontinued,2022-07-01,26.23,1,2021-12-01T15:48:23.614833,2024-06-11T02:12:38.775795
579,PROD-00579,SKU-258BE18E,CoreEdge Productivity Himself 152,Software,Productivity,PrimeSoft,Hour,599.96,731.95,22.0,21,11,Active,2023-02-11,24.66,1,2017-07-09T09:53:27.247525,2024-07-27T22:49:25.355154
580,PROD-00580,SKU-069D3BB0,ApexWorks Furniture Pretty 394,Office Supplies,Furniture,NovaSys,Hour,1408.03,1675.56,19.0,36,123,Pending,2016-12-18,27.96,1,2024-01-01T12:56:03.714824,2024-09-07T07:27:52.336910
581,PROD-00581,SKU-C6E19E83,NovaSys AI/ML Instead 696,Cloud Services,AI/ML,OmniTech,Subscription/Mo,118.01,185.28,57.0,41,15,Active,2020-11-15,10.21,1,2017-08-11T05:02:54.086505,2024-11-08T10:39:06.123674
582,PROD-00582,SKU-46922A08,CoreEdge Analytics Sister 660,Software,Analytics,SwiftLine,Each,1776.62,2114.18,19.0,15,252,Active,2022-10-11,24.19,1,2020-07-21T21:16:05.526475,2024-03-08T01:26:44.952061
583,PROD-00583,SKU-9AD6AAED,PrimeSoft Paper Risk 182,Office Supplies,Paper,ClearPath,GB,1900.07,2869.11,51.0,8,138,Active,2018-06-20,3.21,0,2019-11-01T12:40:29.935393,2024-07-23T04:54:32.634441
584,PROD-00584,SKU-F5DEAEEA,BluePeak Training Doctor 900,Consulting,Training,CoreEdge,Each,1302.42,1836.41,41.0,3,13,Active,2018-05-06,16.07,0,2016-11-12T08:41:38.336474,2024-10-29T18:26:11.278459
585,PROD-00585,SKU-A9A1D531,NexGen Webcams That 812,Electronics,Webcams,ApexWorks,GB,966.94,1334.38,38.0,44,218,Pending,2020-02-09,4.22,0,2023-05-26T08:53:05.659284,2024-03-31T03:15:53.090921
586,PROD-00586,SKU-605FF764,CoreEdge Webcams World 451,Electronics,Webcams,NexGen,Each,1965.16,2692.27,37.0,15,118,Active,2019-10-25,17.7,1,2017-08-11T09:48:06.714314,2024-03-31T23:16:54.275133
587,PROD-00587,SKU-766EBCD5,TechPro AI/ML Water 994,Cloud Services,AI/ML,CoreEdge,Each,1138.26,1980.57,74.0,4,29,Active,2023-05-20,13.21,1,2016-12-16T23:17:12.615224,2024-03-07T04:02:46.796572
588,PROD-00588,SKU-DACA4121,CoreEdge Keyboards Drug 399,Electronics,Keyboards,ApexWorks,Hour,702.59,1081.99,54.0,25,245,Active,2019-03-26,19.73,1,2015-12-15T22:59:57.278147,2024-03-06T09:49:05.828850
589,PROD-00589,SKU-30BB3825,SwiftLine Printers Finally 979,Office Supplies,Printers,CoreEdge,GB,415.69,652.63,57.0,45,154,Active,2022-07-31,23.43,1,2023-10-15T23:29:09.907137,2024-01-08T22:04:30.803467
590,PROD-00590,SKU-08B255A5,ClearPath Productivity Over 615,Software,Productivity,NovaSys,Each,1786.49,2393.9,34.0,22,461,Discontinued,2020-05-21,21.19,0,2016-10-18T10:15:31.621166,2024-10-26T17:29:49.158636
591,PROD-00591,SKU-3493894F,ClearPath Paper Coach 336,Office Supplies,Paper,BluePeak,Hour,411.09,505.64,23.0,13,62,Active,2015-07-20,21.77,1,2017-03-02T11:47:02.959619,2024-01-17T09:43:11.304009
592,PROD-00592,SKU-DBE272BA,OmniTech Monitors Whole 216,Electronics,Monitors,TechPro,GB,1398.19,2153.21,54.0,2,138,Active,2015-09-23,17.69,1,2015-06-15T18:02:59.563792,2024-03-31T23:09:31.618225
593,PROD-00593,SKU-ACC3E040,OmniTech Laptops Cause 119,Electronics,Laptops,NexGen,GB,561.79,853.92,52.0,28,22,Active,2018-04-07,6.25,1,2022-09-17T00:53:54.372931,2024-06-27T09:58:08.150630
594,PROD-00594,SKU-076A0C97,ClearPath AI/ML Behind 881,Cloud Services,AI/ML,SwiftLine,Each,109.26,145.32,33.0,38,386,Active,2018-08-28,27.69,1,2018-05-10T23:38:57.898876,2024-07-14T13:28:45.635305
595,PROD-00595,SKU-04ECB1FA,PrimeSoft Training Moment 544,Consulting,Training,NexGen,Each,1515.72,2046.22,35.0,6,283,Discontinued,2015-07-17,28.58,1,2020-07-14T07:14:42.256282,2024-12-19T16:29:30.074040
596,PROD-00596,SKU-B2EEB736,ClearPath Audit Protect 366,Consulting,Audit,ApexWorks,GB,850.55,1343.87,58.0,29,381,Active,2024-12-22,4.04,1,2015-06-29T22:52:54.121962,2024-02-25T14:09:42.957581
597,PROD-00597,SKU-08C5433A,ClearPath Binders Want 402,Office Supplies,Binders,SwiftLine,Hour,175.65,228.35,30.0,25,19,Pending,2021-06-23,8.3,1,2021-06-20T20:35:15.892777,2024-04-19T11:46:00.085568
598,PROD-00598,SKU-6ACA9700,SwiftLine Printers Growth 956,Office Supplies,Printers,BluePeak,License,29.62,39.39,33.0,28,236,Active,2018-12-07,13.25,0,2015-09-02T21:05:35.462360,2024-08-05T07:20:07.599050
599,PROD-00599,SKU-3435C378,CoreEdge Keyboards Close 518,Electronics,Keyboards,TechPro,Hour,963.01,1598.6,66.0,5,141,Pending,2018-09-18,16.59,1,2018-07-04T04:58:41.889528,2024-02-02T01:29:26.099988
600,PROD-00600,SKU-D490D7B4,BluePeak Compute Full 989,Cloud Services,Compute,OmniTech,License,519.72,841.95,62.0,14,322,Active,2017-04-29,4.49,1,2022-07-16T21:32:24.090034,2024-01-14T00:39:06.296375
601,PROD-00601,SKU-B2F627FF,ClearPath CRM Mention 981,Software,CRM,OmniTech,Hour,1310.93,1651.77,26.0,20,21,Pending,2022-09-15,21.55,1,2015-09-17T04:32:59.264411,2024-02-03T08:30:47.628144
602,PROD-00602,SKU-C3992E9A,SwiftLine Binders Enjoy 653,Office Supplies,Binders,TechPro,Hour,37.16,61.69,66.0,15,179,Active,2023-03-23,2.42,0,2021-11-24T23:04:58.103037,2024-11-20T05:58:27.390639
603,PROD-00603,SKU-D86EA612,PrimeSoft Webcams Well 480,Electronics,Webcams,NexGen,Each,159.51,202.58,27.0,41,218,Active,2015-03-19,4.38,1,2021-09-26T14:14:46.520877,2024-03-22T16:42:35.983119
604,PROD-00604,SKU-9CF81D80,SwiftLine Support Risk 581,Consulting,Support,BluePeak,Hour,673.3,935.89,39.0,1,82,Active,2018-02-06,1.43,1,2024-01-18T20:55:51.520968,2024-12-06T23:10:46.772599
605,PROD-00605,SKU-C361BC7B,SwiftLine Implementation Authority 623,Consulting,Implementation,ClearPath,Hour,216.93,277.67,28.0,45,176,Active,2021-03-01,11.43,1,2023-03-27T08:35:29.363592,2024-02-10T06:54:01.552126
606,PROD-00606,SKU-44C4C173,NovaSys Security Role 329,Software,Security,PrimeSoft,Hour,1526.41,2350.67,54.0,36,322,Pending,2019-12-21,22.05,1,2022-02-14T10:23:45.318821,2024-05-11T00:09:55.114117
607,PROD-00607,SKU-DC82D632,ClearPath Implementation Campaign 551,Consulting,Implementation,SwiftLine,Subscription/Mo,1216.17,1885.06,55.0,12,428,Pending,2023-12-10,8.86,1,2018-09-11T05:30:12.084842,2024-10-18T21:36:27.194513
608,PROD-00608,SKU-996A7FA0,CoreEdge Pens Consumer 566,Office Supplies,Pens,SwiftLine,Each,1599.02,2782.29,74.0,44,123,Discontinued,2024-08-02,22.01,0,2020-12-12T18:32:35.186793,2024-02-18T02:45:10.026906
609,PROD-00609,SKU-D7A728A6,SwiftLine Paper Fall 769,Office Supplies,Paper,OmniTech,Hour,707.21,1025.45,45.0,14,229,Discontinued,2019-02-04,6.97,1,2015-03-02T00:12:22.134877,2024-10-13T21:11:51.768318
610,PROD-00610,SKU-00AC8ED3,PrimeSoft Training Camera 781,Consulting,Training,ApexWorks,Hour,1554.01,2160.07,39.0,16,407,Active,2022-06-13,10.31,1,2016-04-06T06:22:42.293474,2024-11-07T20:37:09.029359
611,PROD-00611,SKU-8EBDA540,PrimeSoft Headphones Remain 606,Electronics,Headphones,CoreEdge,License,844.94,1470.2,74.0,29,7,Active,2021-09-11,3.71,1,2020-01-19T20:10:00.897140,2024-05-13T11:23:00.016960
612,PROD-00612,SKU-F76A89F0,TechPro Audit Sense 953,Consulting,Audit,NexGen,Each,1486.99,1829.0,23.0,44,85,Active,2019-04-29,4.06,0,2017-12-22T12:38:58.609864,2024-01-04T09:19:24.455006
613,PROD-00613,SKU-F29C21D4,CoreEdge Database Start 829,Cloud Services,Database,BluePeak,Each,259.27,407.05,57.0,21,459,Active,2015-01-03,17.79,1,2019-02-07T18:42:32.334805,2024-01-27T18:36:57.348140
614,PROD-00614,SKU-851DDF50,OmniTech Laptops Analysis 518,Electronics,Laptops,OmniTech,GB,1478.8,2011.17,36.0,18,387,Discontinued,2017-11-22,21.03,1,2015-07-08T05:36:15.311977,2024-08-10T04:53:02.868753
615,PROD-00615,SKU-58D4D1E7,PrimeSoft Strategy Receive 707,Consulting,Strategy,SwiftLine,GB,172.16,290.95,69.0,24,164,Discontinued,2018-11-08,5.38,1,2022-08-13T00:51:23.320635,2024-09-01T08:35:25.383290
616,PROD-00616,SKU-7750CA35,PrimeSoft Monitors Kitchen 630,Electronics,Monitors,ClearPath,Hour,598.21,807.58,35.0,32,432,Discontinued,2020-12-15,8.63,0,2019-05-03T22:21:35.951501,2024-01-29T07:24:40.973783
617,PROD-00617,SKU-5D44EE6F,CoreEdge Pens Customer 540,Office Supplies,Pens,ClearPath,Subscription/Mo,1907.26,2250.57,18.0,36,450,Pending,2021-11-09,9.5,1,2021-07-10T07:11:43.471589,2024-06-03T14:52:22.477011
618,PROD-00618,SKU-EB6FDC36,OmniTech Pens While 329,Office Supplies,Pens,ApexWorks,Subscription/Mo,241.51,316.38,31.0,16,310,Active,2024-05-01,27.74,1,2015-05-25T13:13:24.165926,2024-10-07T03:49:01.798559
619,PROD-00619,SKU-CDC0D6E6,ApexWorks CRM Always 128,Software,CRM,PrimeSoft,Each,417.65,689.12,65.0,34,275,Active,2016-02-04,0.3,1,2015-09-28T11:13:45.287202,2024-04-14T03:18:28.423581
620,PROD-00620,SKU-B73DFE25,NexGen Pens Somebody 849,Office Supplies,Pens,OmniTech,Hour,567.27,975.7,72.0,8,425,Discontinued,2019-03-06,8.92,1,2015-11-27T07:20:01.662277,2024-01-19T07:41:04.263972
621,PROD-00621,SKU-85FC37B1,NovaSys Headphones Direction 985,Electronics,Headphones,ApexWorks,Subscription/Mo,1778.32,2578.56,45.0,46,342,Active,2020-12-30,29.06,1,2019-07-28T22:50:11.749297,2024-07-06T22:05:39.412274
622,PROD-00622,SKU-3871BD64,BluePeak CRM Month 564,Software,CRM,ClearPath,Each,657.6,953.52,45.0,45,352,Active,2020-07-28,26.78,1,2020-01-24T23:59:33.542955,2024-03-16T19:22:39.236673
623,PROD-00623,SKU-A733FA9B,SwiftLine Storage Fast 294,Cloud Services,Storage,ClearPath,Each,1865.07,3040.06,63.0,40,321,Active,2022-12-28,7.45,0,2023-06-08T18:19:30.673354,2024-08-28T06:12:02.935969
624,PROD-00624,SKU-48AB2F9B,ApexWorks ERP Imagine 851,Software,ERP,OmniTech,Subscription/Mo,534.25,662.47,24.0,8,101,Active,2024-05-19,28.53,1,2020-03-23T04:08:20.176582,2024-02-11T16:20:11.815506
625,PROD-00625,SKU-23350907,CoreEdge Headphones Movie 827,Electronics,Headphones,ApexWorks,Each,139.19,206.0,48.0,26,352,Active,2019-09-24,18.44,1,2020-01-17T02:58:01.977058,2024-05-08T22:43:44.945629
626,PROD-00626,SKU-45645A27,BluePeak Furniture News 960,Office Supplies,Furniture,CoreEdge,Subscription/Mo,1063.27,1828.82,72.0,42,248,Discontinued,2023-03-04,23.92,0,2018-04-29T17:27:33.915009,2024-06-02T21:21:23.419461
627,PROD-00627,SKU-185C29DC,CoreEdge Support Pick 215,Consulting,Support,BluePeak,GB,1089.11,1448.52,33.0,28,166,Active,2015-06-17,19.91,1,2018-04-20T10:18:00.631990,2024-01-13T21:03:40.455608
628,PROD-00628,SKU-42E77B63,SwiftLine Security Perhaps 813,Software,Security,NexGen,License,1912.85,2964.92,55.0,49,451,Discontinued,2018-10-26,25.22,0,2024-05-08T19:47:18.465817,2024-10-04T16:49:10.734480
629,PROD-00629,SKU-051E4E12,BluePeak Audit Not 619,Consulting,Audit,CoreEdge,GB,1376.01,1609.93,17.0,3,287,Active,2022-08-02,7.92,1,2018-07-31T11:39:10.786912,2024-03-05T10:50:16.434865
630,PROD-00630,SKU-9CC138F8,BluePeak Networking Already 155,Cloud Services,Networking,BluePeak,GB,1619.02,2282.82,41.0,46,112,Active,2015-02-13,19.12,1,2023-12-09T11:00:00.999134,2024-09-18T12:28:52.367161
631,PROD-00631,SKU-B7BB35B9,ApexWorks Furniture Close 648,Office Supplies,Furniture,CoreEdge,Each,822.57,1225.63,49.0,39,312,Active,2023-03-29,3.96,1,2021-10-25T20:15:57.776184,2024-12-25T23:12:13.197126
632,PROD-00632,SKU-ABD81528,SwiftLine Headphones Brother 885,Electronics,Headphones,ClearPath,Each,185.05,290.53,57.0,41,25,Pending,2021-09-24,6.39,1,2023-11-20T04:14:20.659967,2024-04-16T06:43:31.605394
633,PROD-00633,SKU-26DD0DBC,BluePeak Productivity Clear 920,Software,Productivity,ApexWorks,Subscription/Mo,794.07,1254.63,58.0,21,211,Active,2021-04-28,16.63,1,2019-04-25T09:51:23.769307,2024-05-08T17:22:32.986293
634,PROD-00634,SKU-6766AA27,ClearPath Laptops Fear 204,Electronics,Laptops,ClearPath,GB,1691.74,2706.78,60.0,50,248,Active,2015-03-06,4.79,1,2019-11-09T17:10:56.426569,2024-09-23T03:18:03.246680
635,PROD-00635,SKU-6A10BBD4,TechPro Monitors Seem 378,Electronics,Monitors,NovaSys,GB,1264.95,1973.32,56.0,41,205,Active,2022-10-23,24.57,1,2024-01-13T11:17:39.057094,2024-03-22T05:33:56.962779
636,PROD-00636,SKU-C5AB0BC6,NexGen Laptops Specific 120,Electronics,Laptops,TechPro,Hour,152.41,240.81,58.0,38,470,Active,2019-01-02,2.96,0,2019-03-06T00:08:37.165706,2024-11-19T15:45:39.392731
637,PROD-00637,SKU-A532400E,NexGen Productivity Soon 624,Software,Productivity,TechPro,Subscription/Mo,1719.31,2785.28,62.0,17,234,Active,2020-12-25,3.08,0,2020-12-02T11:32:03.774259,2024-07-27T12:10:59.040558
638,PROD-00638,SKU-4C27CEA8,NexGen Database Board 674,Cloud Services,Database,BluePeak,GB,861.92,1103.26,28.0,18,464,Pending,2021-05-31,15.25,0,2018-04-07T05:32:05.982738,2024-04-13T23:08:40.359086
639,PROD-00639,SKU-0F966132,ClearPath Headphones Official 831,Electronics,Headphones,NovaSys,GB,1456.48,2505.15,72.0,14,295,Active,2017-01-16,11.98,1,2019-05-06T22:17:11.700680,2024-01-30T01:43:12.235647
640,PROD-00640,SKU-4FFCE04D,BluePeak Database Impact 440,Cloud Services,Database,ApexWorks,Each,956.23,1166.6,22.0,6,287,Active,2019-10-22,6.31,0,2020-04-24T14:57:12.860909,2024-12-11T10:30:32.220710
641,PROD-00641,SKU-67E103B0,OmniTech Training Hundred 635,Consulting,Training,PrimeSoft,License,172.36,239.58,39.0,3,392,Discontinued,2020-04-08,7.64,1,2021-10-23T03:30:01.132541,2024-06-13T11:53:03.401246
642,PROD-00642,SKU-291597A1,PrimeSoft Pens Authority 516,Office Supplies,Pens,TechPro,Subscription/Mo,77.84,121.43,56.0,44,107,Pending,2023-09-07,23.86,0,2018-03-07T02:19:24.953207,2024-06-28T20:39:49.128703
643,PROD-00643,SKU-9B698EB3,ClearPath Pens Blood 668,Office Supplies,Pens,NovaSys,Each,647.07,1022.37,58.0,27,358,Active,2015-11-03,11.33,1,2017-11-12T13:31:05.129733,2024-06-06T18:50:48.123240
644,PROD-00644,SKU-8C7BBBBA,OmniTech Productivity Have 990,Software,Productivity,NovaSys,Each,1497.56,1871.95,25.0,27,253,Active,2021-09-08,18.82,0,2022-06-29T02:04:21.555993,2024-10-27T11:53:58.040310
645,PROD-00645,SKU-5E9F92A0,NovaSys Productivity Despite 545,Software,Productivity,BluePeak,Subscription/Mo,839.2,973.47,16.0,33,165,Pending,2024-12-19,26.7,1,2017-05-06T02:49:31.031184,2024-10-01T16:20:23.475730
646,PROD-00646,SKU-0FF39BBB,PrimeSoft Analytics Most 831,Software,Analytics,SwiftLine,Hour,1048.89,1332.09,27.0,38,128,Discontinued,2015-06-28,13.94,1,2020-11-22T04:24:56.820067,2024-06-09T15:15:30.560025
647,PROD-00647,SKU-303ED4C6,TechPro ERP Per 425,Software,ERP,NexGen,License,1051.14,1734.38,65.0,9,240,Active,2024-04-26,29.8,1,2015-02-25T21:49:46.700840,2024-01-12T20:21:33.489912
648,PROD-00648,SKU-443CB001,OmniTech Pens Happy 438,Office Supplies,Pens,NovaSys,Each,402.54,487.07,21.0,39,239,Pending,2020-04-16,4.78,1,2024-01-19T23:54:28.392218,2024-06-05T20:08:21.654140
649,PROD-00649,SKU-55B37C5C,CoreEdge Training Son 381,Consulting,Training,BluePeak,GB,693.19,804.1,16.0,37,373,Active,2022-11-28,11.08,0,2017-04-06T03:19:41.130172,2024-06-20T22:04:06.074964
650,PROD-00650,SKU-884D247C,NovaSys Printers Me 706,Office Supplies,Printers,ApexWorks,Each,1084.33,1680.71,55.0,46,110,Active,2019-10-27,5.43,1,2017-04-12T01:55:54.696134,2024-09-04T18:49:42.344699
651,PROD-00651,SKU-55743CC0,SwiftLine Productivity Bit 689,Software,Productivity,PrimeSoft,Hour,1176.7,1894.49,61.0,17,494,Pending,2018-10-14,20.09,0,2021-06-22T08:33:31.162748,2024-06-25T01:22:46.048381
652,PROD-00652,SKU-30EF30B6,CoreEdge ERP Person 193,Software,ERP,PrimeSoft,License,10.33,13.33,29.0,9,84,Discontinued,2022-10-29,26.25,1,2022-11-27T13:17:29.697434,2024-02-09T10:18:38.738984
653,PROD-00653,SKU-EAAE339C,NexGen Laptops Fear 780,Electronics,Laptops,OmniTech,Subscription/Mo,278.26,453.56,63.0,19,256,Active,2020-06-22,7.3,0,2021-05-04T11:17:55.378857,2024-01-05T14:48:44.165644
654,PROD-00654,SKU-AB233B68,ClearPath Networking Board 424,Cloud Services,Networking,ClearPath,Each,1413.96,1922.99,36.0,38,431,Active,2016-06-08,28.67,1,2021-04-05T04:48:23.489976,2024-02-20T16:32:46.838856
655,PROD-00655,SKU-3D2D8CCB,BluePeak Security House 801,Software,Security,NovaSys,Hour,1123.17,1617.36,44.0,27,333,Active,2024-07-20,5.42,1,2017-09-24T13:24:44.789798,2024-04-27T13:51:32.678856
656,PROD-00656,SKU-26408FFA,ClearPath Database Really 997,Cloud Services,Database,CoreEdge,GB,1458.34,1866.68,28.0,23,91,Active,2015-07-31,5.96,1,2018-03-22T11:41:26.769885,2024-08-03T21:16:38.719845
657,PROD-00657,SKU-B4288D9C,NovaSys Training Almost 477,Consulting,Training,BluePeak,Hour,16.2,21.71,34.0,0,310,Active,2020-01-27,1.1,1,2022-01-03T21:48:06.063000,2024-01-14T08:25:22.468841
658,PROD-00658,SKU-2F37D101,BluePeak Networking Organization 380,Cloud Services,Networking,TechPro,Hour,92.62,145.41,57.0,1,441,Discontinued,2020-11-10,29.92,0,2020-03-08T09:08:34.260475,2024-03-17T09:55:51.605493
659,PROD-00659,SKU-0FF8033C,ClearPath Compute Throughout 926,Cloud Services,Compute,NovaSys,Each,949.53,1585.72,67.0,23,14,Pending,2019-12-17,26.84,1,2020-12-10T08:15:18.650738,2024-03-27T16:56:35.744297
660,PROD-00660,SKU-68264BDB,NovaSys ERP Mrs 157,Software,ERP,OmniTech,Each,170.24,280.9,65.0,20,49,Pending,2019-10-13,8.4,1,2017-12-01T14:18:17.924652,2024-02-05T15:31:58.019367
661,PROD-00661,SKU-3A066BDA,SwiftLine Implementation Difficult 826,Consulting,Implementation,ApexWorks,Hour,668.67,1036.44,55.0,46,483,Active,2015-02-18,15.54,0,2022-07-08T11:17:40.156868,2024-10-09T12:42:47.496674
662,PROD-00662,SKU-BE3159AD,ClearPath Storage Energy 251,Cloud Services,Storage,BluePeak,Each,134.59,222.07,65.0,11,227,Active,2020-04-05,8.34,1,2022-04-10T10:41:08.863597,2024-01-22T18:06:43.007310
663,PROD-00663,SKU-8757150D,TechPro Audit All 418,Consulting,Audit,BluePeak,Hour,350.07,560.11,60.0,22,60,Active,2020-10-20,14.04,1,2017-09-27T22:04:40.397237,2024-04-24T12:15:42.837842
664,PROD-00664,SKU-2291D2EC,ApexWorks Audit Possible 847,Consulting,Audit,NovaSys,License,180.88,307.5,70.0,20,302,Active,2018-01-26,23.03,1,2023-10-27T18:53:40.550660,2024-12-26T20:17:04.110210
665,PROD-00665,SKU-84117275,CoreEdge Analytics Million 415,Software,Analytics,CoreEdge,License,923.4,1551.31,68.0,19,27,Discontinued,2021-11-30,21.21,1,2021-09-20T23:56:03.192254,2024-02-08T22:14:10.765924
666,PROD-00666,SKU-FAE0B27C,CoreEdge Pens Out 379,Office Supplies,Pens,CoreEdge,License,1132.25,1585.15,40.0,18,132,Discontinued,2020-08-30,8.01,0,2021-01-23T02:09:43.057869,2024-04-24T22:58:59.884492
667,PROD-00667,SKU-B5DC4E5D,ClearPath Printers Experience 560,Office Supplies,Printers,ApexWorks,Each,730.41,1175.96,61.0,37,197,Active,2019-02-18,16.18,1,2018-08-25T13:32:21.591542,2024-07-06T09:16:23.425687
668,PROD-00668,SKU-192FC044,BluePeak Database Model 312,Cloud Services,Database,SwiftLine,Hour,1293.79,2018.31,56.0,35,424,Active,2021-12-06,2.81,1,2018-05-20T09:06:05.225542,2024-07-10T00:05:48.878357
669,PROD-00669,SKU-5C049256,NovaSys Pens Success 629,Office Supplies,Pens,ApexWorks,GB,938.04,1097.51,17.0,8,239,Pending,2018-10-10,9.76,0,2016-05-14T14:10:50.113823,2024-02-26T19:18:07.910558
670,PROD-00670,SKU-17C276C8,SwiftLine Implementation Star 990,Consulting,Implementation,TechPro,License,648.13,784.24,21.0,26,243,Active,2018-04-10,10.17,1,2018-10-22T02:44:19.835641,2024-01-02T12:41:44.839510
671,PROD-00671,SKU-5DD9DB5E,ApexWorks Analytics Care 870,Software,Analytics,TechPro,GB,616.02,880.91,43.0,39,233,Pending,2017-07-01,17.32,0,2016-03-21T19:54:26.532476,2024-11-24T04:04:55.617501
672,PROD-00672,SKU-2DEA61EE,SwiftLine Networking Few 715,Cloud Services,Networking,SwiftLine,GB,1669.02,2169.73,30.0,43,205,Active,2015-05-23,1.3,1,2018-08-07T12:41:46.207027,2024-06-20T07:46:14.752493
673,PROD-00673,SKU-9F396FE4,PrimeSoft Implementation Tonight 510,Consulting,Implementation,PrimeSoft,Each,844.87,1360.24,61.0,10,262,Active,2023-06-24,27.68,1,2023-12-23T22:16:11.257325,2024-03-08T12:13:41.284815
674,PROD-00674,SKU-0D7DE1AC,TechPro Training Bar 192,Consulting,Training,BluePeak,License,264.13,356.58,35.0,22,234,Discontinued,2021-08-04,5.04,1,2019-11-19T15:52:54.425990,2024-09-26T14:06:30.626566
675,PROD-00675,SKU-8FECB208,NovaSys ERP That 289,Software,ERP,CoreEdge,License,1766.49,2349.43,33.0,27,46,Active,2017-08-16,4.71,1,2023-09-10T07:01:01.786634,2024-11-07T09:47:02.120908
676,PROD-00676,SKU-DC6A7071,ClearPath Headphones Company 803,Electronics,Headphones,NexGen,License,322.86,390.66,21.0,30,342,Discontinued,2022-09-21,24.96,1,2019-10-10T00:37:37.849514,2024-11-28T09:46:03.502939
677,PROD-00677,SKU-71A3CB15,ApexWorks Headphones Great 509,Electronics,Headphones,SwiftLine,Subscription/Mo,261.36,420.79,61.0,43,373,Discontinued,2015-09-11,17.95,1,2018-10-16T08:36:50.668367,2024-01-16T21:36:59.975391
678,PROD-00678,SKU-9FE8593A,TechPro Furniture Occur 327,Office Supplies,Furniture,PrimeSoft,License,1341.4,2320.62,73.0,49,120,Active,2023-01-04,10.93,1,2023-01-01T11:09:08.652053,2024-03-20T14:36:24.586687
679,PROD-00679,SKU-CA9C267D,CoreEdge Strategy Care 241,Consulting,Strategy,OmniTech,License,1504.61,2557.84,70.0,2,108,Active,2019-11-17,13.12,1,2020-03-17T21:15:13.288157,2024-10-09T07:18:39.696179
680,PROD-00680,SKU-FCCB3CDC,NexGen Compute Mention 791,Cloud Services,Compute,OmniTech,Each,854.29,1127.66,32.0,16,490,Discontinued,2021-05-07,5.47,0,2015-04-26T16:57:45.137686,2024-07-22T19:34:46.562708
681,PROD-00681,SKU-1595AF64,NovaSys Implementation Successful 771,Consulting,Implementation,NexGen,Each,932.52,1119.02,20.0,10,163,Active,2016-12-08,17.28,0,2015-10-13T02:02:12.494970,2024-02-21T10:27:36.120740
682,PROD-00682,SKU-08D98638,NexGen Storage Include 532,Cloud Services,Storage,TechPro,Subscription/Mo,974.85,1686.49,73.0,27,132,Active,2021-02-11,18.15,0,2022-10-22T08:53:27.166334,2024-10-23T13:47:40.184440
683,PROD-00683,SKU-24681928,ClearPath Support Total 473,Consulting,Support,NovaSys,License,1563.1,2469.7,58.0,27,272,Discontinued,2023-07-30,26.12,1,2017-11-07T03:27:13.350564,2024-02-26T20:05:29.913482
684,PROD-00684,SKU-556F3919,PrimeSoft CRM Check 364,Software,CRM,CoreEdge,Hour,677.55,1158.61,71.0,39,372,Discontinued,2016-08-07,13.1,0,2024-03-14T04:21:34.152650,2024-09-11T00:47:46.181032
685,PROD-00685,SKU-3328BDF9,SwiftLine Paper Church 151,Office Supplies,Paper,PrimeSoft,Subscription/Mo,247.5,356.4,44.0,16,217,Active,2017-07-05,20.28,1,2020-02-15T13:43:41.996654,2024-05-23T19:06:46.706604
686,PROD-00686,SKU-109A0CA3,TechPro Support Shake 557,Consulting,Support,SwiftLine,Subscription/Mo,361.56,491.72,36.0,40,18,Pending,2015-09-15,3.44,1,2023-03-06T02:31:56.142909,2024-03-26T21:39:10.143664
687,PROD-00687,SKU-7F5D04D1,NovaSys Audit Ball 229,Consulting,Audit,ApexWorks,GB,501.01,601.21,20.0,27,457,Active,2018-01-01,10.43,0,2015-05-23T21:34:00.254773,2024-12-11T03:30:16.956044
688,PROD-00688,SKU-F79921BB,ClearPath Training Third 682,Consulting,Training,OmniTech,Each,1837.96,3106.15,69.0,4,167,Active,2023-05-10,1.24,1,2016-01-13T20:47:19.577124,2024-07-14T01:59:28.238925
689,PROD-00689,SKU-07A96B1F,BluePeak AI/ML Safe 532,Cloud Services,AI/ML,NexGen,Each,1960.63,2352.76,20.0,11,486,Active,2016-07-10,21.68,1,2021-05-24T05:14:31.097192,2024-08-19T01:19:32.090729
690,PROD-00690,SKU-C06D06DA,BluePeak Storage Task 730,Cloud Services,Storage,ClearPath,Hour,1588.32,2366.6,49.0,50,124,Active,2016-03-20,11.29,0,2017-06-25T10:02:02.211883,2024-02-14T11:26:47.364929
691,PROD-00691,SKU-10A5AB2D,ApexWorks Security Sound 383,Software,Security,ClearPath,Each,553.2,862.99,56.0,38,204,Active,2017-06-26,20.38,1,2020-05-27T03:17:31.004552,2024-01-03T08:13:38.682888
692,PROD-00692,SKU-E555EBE0,ApexWorks Headphones Bed 381,Electronics,Headphones,BluePeak,GB,418.24,677.55,62.0,38,404,Active,2015-03-31,3.0,1,2019-04-11T23:51:30.604481,2024-10-13T09:34:48.388361
